company_id,year,operating_activity,investing_activity,financing_activity,pattern_label,cfo_sign,cfi_sign,cff_sign
TATASTEEL,Mar 2018,8023.0,-11730.0,6640.0,Mixed,1.0,-1.0,1.0
TATASTEEL,Mar 2019,25336.0,-29176.0,-673.0,Shareholder Returns,1.0,-1.0,-1.0
TATASTEEL,Mar 2020,20169.0,-14012.0,-1695.0,Shareholder Returns,1.0,-1.0,-1.0
TATASTEEL,Mar 2021,44327.0,-9437.0,-37090.0,Shareholder Returns,1.0,-1.0,-1.0
TATASTEEL,Mar 2022,44381.0,-10905.0,-23401.0,Shareholder Returns,1.0,-1.0,-1.0
TATASTEEL,Mar 2023,21683.0,-18179.0,-6981.0,Shareholder Returns,1.0,-1.0,-1.0
TATASTEEL,Mar 2024,20301.0,-14253.0,-11097.0,Reinvestor,1.0,-1.0,-1.0
TATASTEEL,TTM,,,,Mixed,,,
TCS,Mar 2013,11615.0,-6038.0,-5729.0,Reinvestor,1.0,-1.0,-1.0
TCS,Mar 2014,14751.0,-9452.0,-5673.0,Reinvestor,1.0,-1.0,-1.0
TCS,Mar 2015,19369.0,-1807.0,-17168.0,Reinvestor,1.0,-1.0,-1.0
TCS,Mar 2016,19109.0,-5010.0,-9666.0,Reinvestor,1.0,-1.0,-1.0
TCS,Mar 2017,25223.0,-16895.0,-11026.0,Reinvestor,1.0,-1.0,-1.0
TCS,Mar 2018,25067.0,3104.0,-26885.0,Liquidating Assets,1.0,1.0,-1.0
TCS,Mar 2019,28593.0,1645.0,-27897.0,Liquidating Assets,1.0,1.0,-1.0
TCS,Mar 2020,32369.0,8968.0,-39915.0,Liquidating Assets,1.0,1.0,-1.0
TCS,Mar 2021,38802.0,-7956.0,-32634.0,Shareholder Returns,1.0,-1.0,-1.0
TCS,Mar 2022,39949.0,-738.0,-33581.0,Shareholder Returns,1.0,-1.0,-1.0
TCS,Mar 2023,41965.0,548.0,-47878.0,Liquidating Assets,1.0,1.0,-1.0
TCS,Mar 2024,44338.0,6091.0,-48536.0,Liquidating Assets,1.0,1.0,-1.0
TCS,TTM,,,,Mixed,,,
TECHM,Mar 2013,855.0,-622.0,65.0,Mixed,1.0,-1.0,1.0
TECHM,Mar 2013,855.0,-622.0,65.0,Mixed,1.0,-1.0,1.0
TECHM,Mar 2014,1596.0,291.0,-972.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2014,1596.0,291.0,-972.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2015,2448.0,-1865.0,-829.0,Reinvestor,1.0,-1.0,-1.0
TECHM,Mar 2015,2448.0,-1865.0,-829.0,Reinvestor,1.0,-1.0,-1.0
TECHM,Mar 2016,3137.0,-1453.0,-496.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2016,3137.0,-1453.0,-496.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2017,4071.0,-2893.0,-1571.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2017,4071.0,-2893.0,-1571.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2018,3554.0,-3319.0,-269.0,Reinvestor,1.0,-1.0,-1.0
TECHM,Mar 2018,3554.0,-3319.0,-269.0,Reinvestor,1.0,-1.0,-1.0
TECHM,Mar 2019,4432.0,-2104.0,-2251.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2019,4432.0,-2104.0,-2251.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2020,4358.0,1081.0,-4466.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2020,4358.0,1081.0,-4466.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2021,8094.0,-5433.0,-2987.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2021,8094.0,-5433.0,-2987.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2022,5285.0,480.0,-4667.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2022,5285.0,480.0,-4667.0,Liquidating Assets,1.0,1.0,-1.0
TECHM,Mar 2023,5572.0,-226.0,-5078.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2023,5572.0,-226.0,-5078.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2024,6376.0,-1318.0,-4767.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,Mar 2024,6376.0,-1318.0,-4767.0,Shareholder Returns,1.0,-1.0,-1.0
TECHM,TTM,,,,Mixed,,,
TITAN,Mar 2013,553.0,-142.0,-236.0,Reinvestor,1.0,-1.0,-1.0
TITAN,Mar 2014,-555.0,-271.0,497.0,Growth Funded by Debt,-1.0,-1.0,1.0
TITAN,Mar 2015,503.0,-118.0,-1005.0,Reinvestor,1.0,-1.0,-1.0
TITAN,Mar 2016,576.0,-159.0,-505.0,Reinvestor,1.0,-1.0,-1.0
TITAN,Mar 2017,1712.0,-953.0,-166.0,Shareholder Returns,1.0,-1.0,-1.0
TITAN,Mar 2018,-51.0,98.0,-252.0,Mixed,-1.0,1.0,-1.0
TITAN,Mar 2019,1243.0,-797.0,-489.0,Reinvestor,1.0,-1.0,-1.0
TITAN,Mar 2020,-348.0,235.0,-242.0,Mixed,-1.0,1.0,-1.0
TITAN,Mar 2021,4139.0,-2799.0,-1234.0,Shareholder Returns,1.0,-1.0,-1.0
TITAN,Mar 2022,-724.0,1165.0,-403.0,Mixed,-1.0,1.0,-1.0
TITAN,Mar 2023,1370.0,-1814.0,457.0,Mixed,1.0,-1.0,1.0
TITAN,Mar 2024,1695.0,-189.0,-1329.0,Reinvestor,1.0,-1.0,-1.0
TITAN,TTM,,,,Mixed,,,
TORNTPHARM,Mar 2013,153.0,-247.0,20.0,Mixed,1.0,-1.0,1.0
TORNTPHARM,Mar 2014,599.0,-418.0,86.0,Mixed,1.0,-1.0,1.0
TORNTPHARM,Mar 2015,810.0,-2113.0,1212.0,Mixed,1.0,-1.0,1.0
TORNTPHARM,Mar 2016,2742.0,-869.0,-1435.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,Mar 2017,1009.0,-798.0,-193.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,Mar 2018,894.0,-4677.0,3417.0,Mixed,1.0,-1.0,1.0
TORNTPHARM,Mar 2019,1798.0,-246.0,-1314.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,Mar 2020,1393.0,229.0,-1549.0,Liquidating Assets,1.0,1.0,-1.0
TORNTPHARM,Mar 2021,2005.0,-444.0,-1651.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,Mar 2022,1803.0,-196.0,-1781.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,Mar 2023,2368.0,-2335.0,77.0,Mixed,1.0,-1.0,1.0
TORNTPHARM,Mar 2024,3266.0,-160.0,-2780.0,Shareholder Returns,1.0,-1.0,-1.0
TORNTPHARM,TTM,,,,Mixed,,,
TRENT,Mar 2013,31.0,-276.0,147.0,Mixed,1.0,-1.0,1.0
TRENT,Mar 2014,-46.0,-48.0,-50.0,Pre-Revenue,-1.0,-1.0,-1.0
TRENT,Mar 2015,-10.0,-306.0,310.0,Growth Funded by Debt,-1.0,-1.0,1.0
TRENT,Mar 2016,109.0,-98.0,-13.0,Shareholder Returns,1.0,-1.0,-1.0
TRENT,Mar 2017,102.0,-44.0,-51.0,Shareholder Returns,1.0,-1.0,-1.0
TRENT,Mar 2018,77.0,-4.0,-74.0,Reinvestor,1.0,-1.0,-1.0
TRENT,Mar 2019,21.0,-37.0,37.0,Mixed,1.0,-1.0,1.0
TRENT,Mar 2020,361.0,-809.0,452.0,Mixed,1.0,-1.0,1.0
TRENT,Mar 2021,285.0,18.0,-283.0,Liquidating Assets,1.0,1.0,-1.0
TRENT,Mar 2022,58.0,56.0,-108.0,Liquidating Assets,1.0,1.0,-1.0
TRENT,Mar 2023,595.0,-103.0,-491.0,Shareholder Returns,1.0,-1.0,-1.0
TRENT,Mar 2024,1349.0,-508.0,-629.0,Reinvestor,1.0,-1.0,-1.0
TRENT,TTM,,,,Mixed,,,
TVSMOTOR,Mar 2013,464.0,-120.0,-402.0,Shareholder Returns,1.0,-1.0,-1.0
TVSMOTOR,Mar 2014,470.0,-235.0,-216.0,Shareholder Returns,1.0,-1.0,-1.0
TVSMOTOR,Mar 2015,83.0,-415.0,261.0,Mixed,1.0,-1.0,1.0
TVSMOTOR,Mar 2016,936.0,-605.0,-319.0,Shareholder Returns,1.0,-1.0,-1.0
TVSMOTOR,Mar 2017,689.0,-709.0,-59.0,Shareholder Returns,1.0,-1.0,-1.0
TVSMOTOR,Mar 2018,354.0,-1095.0,897.0,Mixed,1.0,-1.0,1.0
TVSMOTOR,Mar 2019,-918.0,-1104.0,2210.0,Growth Funded by Debt,-1.0,-1.0,1.0
TVSMOTOR,Mar 2020,373.0,-1090.0,1619.0,Mixed,1.0,-1.0,1.0
TVSMOTOR,Mar 2021,1151.0,-882.0,264.0,Mixed,1.0,-1.0,1.0
TVSMOTOR,Mar 2022,-1575.0,-1471.0,2918.0,Growth Funded by Debt,-1.0,-1.0,1.0
TVSMOTOR,Mar 2023,-4405.0,-1308.0,6118.0,Growth Funded by Debt,-1.0,-1.0,1.0
TVSMOTOR,Mar 2024,-1253.0,-1001.0,2759.0,Growth Funded by Debt,-1.0,-1.0,1.0
TVSMOTOR,TTM,,,,Mixed,,,
